Short_Name,Full_Name
B17020Ie13,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO): Income in the past 12 months at or above poverty level: 12 to 17 years: Hispanic or Latino population for whom poverty status is determined -- (Estimate)
B17020Ie14,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO): Income in the past 12 months at or above poverty level: 18 to 59 years: Hispanic or Latino population for whom poverty status is determined -- (Estimate)
B17020Ie15,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO): Income in the past 12 months at or above poverty level: 60 to 74 years: Hispanic or Latino population for whom poverty status is determined -- (Estimate)
B17020Ie16,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO): Income in the past 12 months at or above poverty level: 75 to 84 years: Hispanic or Latino population for whom poverty status is determined -- (Estimate)
B17020Ie17,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO): Income in the past 12 months at or above poverty level: 85 years and over: Hispanic or Latino population for whom poverty status is determined -- (Estimate)
B17021e1,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Total: Population for whom poverty status is determined -- (Estimate)
B17021e2,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)
B17021e3,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In family households: Population for whom poverty status is determined -- (Estimate)
B17021e4,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In married couple families: Population for whom poverty status is determined -- (Estimate)
B17021e5,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In married couple families: All relatives: Population for whom poverty status is determined -- (Estimate)
B17021e6,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In married couple families: Non-relatives: Population for whom poverty status is determined -- (Estimate)
B17021e7,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In other families: Population for whom poverty status is determined -- (Estimate)
B17021e8,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Male householder, no spouse present: Population for whom poverty status is determined -- (Estimate)"
B17021e9,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Male householder, no spouse present: All relatives: Population for whom poverty status is determined -- (Estimate)"
B17021e10,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Male householder, no spouse present: Non-relatives: Population for whom poverty status is determined -- (Estimate)"
B17021e11,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Female householder, no spouse present: Population for whom poverty status is determined -- (Estimate)"
B17021e12,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Female householder, no spouse present: All relatives: Population for whom poverty status is determined -- (Estimate)"
B17021e13,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Female householder, no spouse present: Non-relatives: Population for whom poverty status is determined -- (Estimate)"
B17021e14,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In non-family households and other living arrangement: Population for whom poverty status is determined -- (Estimate)
B17021e15,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Householder: Population for whom poverty status is determined -- (Estimate)
B17021e16,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Householder: Living alone: Population for whom poverty status is determined -- (Estimate)
B17021e17,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Householder: Not living alone: Population for whom poverty status is determined -- (Estimate)
B17021e18,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Householder: Other living arrangement: Population for whom poverty status is determined -- (Estimate)
B17021e19,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Income in the past 12 months at or above poverty level: Population for whom poverty status is determined -- (Estimate)
B17021e20,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In family households: Population for whom poverty status is determined -- (Estimate)
B17021e21,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In married couple families: Population for whom poverty status is determined -- (Estimate)
B17021e22,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In married couple families: All relatives: Population for whom poverty status is determined -- (Estimate)
B17021e23,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In married couple families: Non-relatives: Population for whom poverty status is determined -- (Estimate)
B17021e24,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In other families: Population for whom poverty status is determined -- (Estimate)
B17021e25,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Male householder, no spouse present: Population for whom poverty status is determined -- (Estimate)"
B17021e26,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Male householder, no spouse present: All relatives: Population for whom poverty status is determined -- (Estimate)"
B17021e27,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Male householder, no spouse present: Non-relatives: Population for whom poverty status is determined -- (Estimate)"
B17021e28,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Female householder, no spouse present: Population for whom poverty status is determined -- (Estimate)"
B17021e29,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Female householder, no spouse present: All relatives: Population for whom poverty status is determined -- (Estimate)"
B17021e30,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Female householder, no spouse present: Non-relatives: Population for whom poverty status is determined -- (Estimate)"
B17021e31,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: In non-family households and other living arrangement: Population for whom poverty status is determined -- (Estimate)
B17021e32,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Householder: Population for whom poverty status is determined -- (Estimate)
B17021e33,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Householder: Living alone: Population for whom poverty status is determined -- (Estimate)
B17021e34,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Householder: Not living alone: Population for whom poverty status is determined -- (Estimate)
B17021e35,POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT: Householder: Other living arrangement: Population for whom poverty status is determined -- (Estimate)
B17022e1,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: Total: Families -- (Estimate)
B17022e2,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: Under 1.30: Families -- (Estimate)
B17022e3,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: Married-couple family: Families -- (Estimate)
B17022e4,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Families -- (Estimate)
B17022e5,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Under 5 years only: Families -- (Estimate)
B17022e6,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Under 5 years and 5 to 17 years: Families -- (Estimate)
B17022e7,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: 5 to 17 years only: Families -- (Estimate)
B17022e8,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: No related children of the householder under 18 years: Families -- (Estimate)
B17022e9,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: Other family: Families -- (Estimate)
B17022e10,"RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: Male householder, no spouse present: Families -- (Estimate)"
B17022e11,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Families -- (Estimate)
B17022e12,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Under 5 years only: Families -- (Estimate)
B17022e13,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Under 5 years and 5 to 17 years: Families -- (Estimate)
B17022e14,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: 5 to 17 years only: Families -- (Estimate)
B17022e15,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: No related children of the householder under 18 years: Families -- (Estimate)
B17022e16,"RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: Female householder, no spouse present: Families -- (Estimate)"
B17022e17,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Families -- (Estimate)
B17022e18,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Under 5 years only: Families -- (Estimate)
B17022e19,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Under 5 years and 5 to 17 years: Families -- (Estimate)
B17022e20,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: 5 to 17 years only: Families -- (Estimate)
B17022e21,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: No related children of the householder under 18 years: Families -- (Estimate)
B17022e22,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: 1.30 to 1.49: Families -- (Estimate)
B17022e23,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: Married-couple family: Families -- (Estimate)
B17022e24,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Families -- (Estimate)
B17022e25,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Under 5 years only: Families -- (Estimate)
B17022e26,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: Under 5 years and 5 to 17 years: Families -- (Estimate)
B17022e27,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN: With related children of the householder under 18 years: 5 to 17 years only: Families -- (Estimate)
